CustomerID,Gender,Age,Annual Income (k$),Spending Score (1-100),Address,Occupation,City
269,0,25,38,9,"83729 Taylor Passage
New Shelleyton, MO 52321",Biomedical engineer,Curtismouth
270,0,40,16,32,"6202 Clark Lock
Lake Michael, WA 91886",Lobbyist,East Laurenland
271,0,23,102,47,"5508 Lindsey Lake
Davisside, CT 94823","Psychologist, prison and probation services",West Kaylaton
272,1,40,95,100,"6767 Mcfarland Locks
New Christopherland, MA 53150",Financial risk analyst,Albertland
273,0,34,60,50,"2166 Cynthia Ridge
Whitemouth, AZ 07750","Loss adjuster, chartered",North Ricky
274,0,52,200,39,"51628 Phillips Stream
Matthewland, IA 94919","Librarian, academic",Port Emilymouth
275,0,20,85,29,"2566 Garcia Squares Apt. 853
Johnside, CO 87646",Automotive engineer,North Robertshire
276,1,39,80,60,"Unit 2298 Box 8743
DPO AE 27806",Adult nurse,Lake Aaron
277,0,28,191,27,"49252 Stephanie Bypass
West Patrickburgh, MO 81996","Conservator, furniture",Lancehaven
278,0,65,16,60,"7703 Howard Stream
West Davidmouth, MH 77275",Cartographer,Ruizchester
279,0,26,165,32,"8397 Moran Ville
Port Brookeside, OH 90321",Hydrogeologist,South Jenniferborough
280,1,58,23,35,"76608 Leon Turnpike Suite 923
North Dawn, KS 55250",Field seismologist,North William
281,1,37,70,34,"43483 Shannon Fields Apt. 363
Jerryberg, MP 85651",Fashion designer,Chaseview
282,1,47,39,64,"049 Connor Wells
Port Justin, MT 48368",Patent examiner,Robertsfort
283,1,63,94,24,"529 Green Forge Apt. 863
Haleytown, MA 29236",Office manager,Brianbury
284,1,49,47,45,"9257 Nathan Mills Apt. 685
Port Stephanie, MI 44565","Scientist, research (maths)",South Beth
285,1,34,134,10,"2291 Vazquez Hills
Port Stevenhaven, MH 50136",Pension scheme manager,North Billbury
286,1,51,179,10,"4726 Carter Cove Suite 141
Martinstad, NV 30137",Tree surgeon,North Tony
287,1,65,151,72,"0664 Doyle Vista Suite 988
Nguyentown, VA 32615",Media planner,South Taylorport
288,0,42,28,73,"4065 Erin Center Suite 881
Arielhaven, SC 64983","Librarian, public",Tamitown
289,1,53,123,25,"445 Wilson Terrace Suite 244
South Ashleyside, CO 21924","Solicitor, Scotland",West Taratown
290,0,48,143,78,"06395 George Walk
Munozfurt, PR 55766",Transport planner,Lake Christopherburgh
291,0,38,88,8,"USCGC Bowen
FPO AE 78575",Location manager,Floreshaven
292,0,68,184,46,"390 Erika Drive Suite 509
Pughside, AK 29872",Charity fundraiser,Port Derekchester
293,0,44,141,71,"190 Charles Rue Suite 825
South Darrell, AK 16868",Occupational hygienist,Ronaldville
294,1,50,27,6,"191 James Lake Suite 708
Lake Ashley, PA 65978",Medical physicist,Turnerhaven
295,1,53,192,3,"6375 Stevenson Square
Mcgeeside, MO 69810",Illustrator,North Lauren
296,0,22,52,97,"729 Lewis Square Apt. 391
Schmidtfort, ID 97559","Sales professional, IT",West Robertaton
297,1,31,76,23,"952 Martinez Burg Suite 181
Williamschester, PA 90981",Charity fundraiser,West Olivia
298,1,59,17,3,"1717 Matthew Ferry Suite 393
East Georgefort, MP 01411","Engineer, structural",Riveraville
299,0,20,38,84,"63965 Mary Motorway
Reneeton, KS 32425",Oceanographer,Lorifurt
300,1,55,70,56,"Unit 0996 Box 9057
DPO AP 14043",Naval architect,West Nicholashaven
301,1,40,170,99,"USNV Harper
FPO AP 00514",Company secretary,East Gabriellaberg
302,1,55,112,91,"22528 Williams Land Apt. 047
North Kirstenland, DE 73099","Engineer, energy",Carlyfurt
303,1,64,52,63,"9414 Melanie Springs Suite 726
Stricklandmouth, IN 79806",Hydrogeologist,Larryburgh
304,0,21,129,37,"48509 Andrew Trace Suite 503
South Briana, RI 35158","Scientist, research (life sciences)",Port Erinstad
305,1,33,90,7,"3628 Micheal Avenue Apt. 170
North Markchester, NC 84782",Insurance claims handler,South Antonioview
306,1,46,152,60,"40771 Robert Mill Suite 217
Christopherborough, IL 14573","Designer, textile",South Adammouth
307,0,44,199,49,"2017 Steven Mountains Apt. 623
West Dylan, KS 83744",Lobbyist,Maystown
308,1,46,166,48,"09347 Lane Ford Suite 708
Lake Catherineborough, UT 58609",Leisure centre manager,Martinmouth
309,0,61,74,1,"16307 Brandi Locks
Kelleyfurt, KS 31140",Recycling officer,East Jennifer
310,0,35,136,54,"39644 Travis Rapid Apt. 181
East Aaronbury, VT 63469",Chief Financial Officer,South Jessicamouth
311,0,44,150,98,"34341 Aaron Pike
Garyton, SC 50488",Primary school teacher,New Sharon
312,1,18,71,66,"5305 Friedman Glen
Danieltown, SC 15484",Chief Financial Officer,Port Robertmouth
313,1,31,193,82,"4871 Daniels Creek Apt. 789
Michelleland, IL 27008",Energy manager,South Deborah
314,1,48,58,19,"5228 Christopher Bridge Suite 717
South Christopherberg, MN 80681","Engineer, manufacturing systems",Delgadoberg
315,1,66,52,91,"48769 Davenport Point
Lake Kylebury, LA 22097",Public librarian,Barneshaven
316,0,53,30,58,"969 Terrence Court
Jacksonland, WV 99045",Clinical biochemist,Tyroneshire
317,0,21,40,96,"977 Thomas Highway Suite 566
Christopherstad, OR 20585",Intelligence analyst,Dannytown
318,0,34,169,19,"424 Julia Stravenue Apt. 178
Lake Bobby, PW 25444",Field trials officer,Walkerhaven
319,1,45,130,100,"88905 Jeremy Flat
New Krista, AZ 08425",Mudlogger,Lloydburgh
320,1,40,28,36,"8970 Allen Lake Apt. 989
East Angelaton, SC 88463","Psychologist, counselling",Amandachester
321,0,22,133,90,"85031 Brian Parkway
South Johnland, OK 16796","Engineer, manufacturing systems",New Shelby
322,1,30,39,49,"34665 Haley Pines Suite 443
Port Patrickport, CT 32926","Journalist, broadcasting",West Benjaminborough
323,1,70,44,38,"91439 Kelly Burgs
South Derrick, ME 89935",Banker,Kimberlyshire
324,1,39,131,99,"77596 Elizabeth Views
Masseyfurt, PA 77536",Academic librarian,Gibbsport
325,0,61,150,49,"179 Stephanie Loaf
Port Kaylafort, IL 22751","Teacher, secondary school",Port Robinville
326,0,62,82,39,"12818 Lewis Row
South Charlesville, AZ 52265",Education administrator,Cannonchester
327,0,65,28,76,"7738 Brown Plaza
Ronaldtown, DE 34149","Lecturer, higher education",Timothystad
328,0,27,150,63,"179 Sarah Via
Port Jessica, ME 70279",Landscape architect,New Annaside
329,0,42,32,76,"643 Mathews Rapid
Prattside, PR 16976",Adult nurse,Lake Pamelaland
330,0,69,31,2,"0955 Bennett Heights Suite 724
Alvarezville, NM 59615",Risk manager,New Chelsea
331,0,29,33,29,"66023 Jessica Ridges
Stevenburgh, OH 63974",Volunteer coordinator,Geraldhaven
332,0,35,63,5,"6879 Ingram Points Apt. 001
Garciaton, PR 87676",Advertising account executive,Lake Jeffreychester
333,1,34,182,53,"76094 Anthony Mountain Suite 887
Christopherport, NC 40862",Photographer,Carolborough
334,1,30,125,74,"1145 Johnson Prairie
Michaelborough, MT 95180",Naval architect,New Juliefort
335,0,18,111,49,"PSC 4820, Box 6281
APO AE 19774",Recruitment consultant,Vazquezberg
336,0,40,158,65,"656 Webb Falls Apt. 050
Lake Janet, VA 91373",Audiological scientist,West Juliemouth
337,0,67,59,10,"484 Medina Stream Suite 223
East Davidbury, PA 93335","Chemist, analytical",Garnerbury
338,1,69,177,54,"07281 Smith Ways
South Ashley, GA 43883",Publishing copy,Bryantside
339,0,47,87,84,"USNV Howell
FPO AA 71313",Patent examiner,Andersonville
340,0,39,106,76,"9892 Manning Manors
South Paulaberg, VI 22933",Archivist,Davidfort
341,1,42,152,47,"37168 Cody Mall Suite 384
New Christine, OR 87320",Training and development officer,South Ariana
342,0,62,155,58,"666 Shaw Estates Suite 432
Floresburgh, AL 25814",Cytogeneticist,Lake Scott
343,1,26,54,51,"1301 Pruitt Fall Apt. 399
West Sarah, MI 44672",Data scientist,Rojasbury
344,0,26,166,69,"USCGC Henry
FPO AA 22774",Neurosurgeon,New Garymouth
345,0,56,158,55,"830 Richard Lane
North Davidton, IA 71894",Local government officer,South Margarethaven
346,0,50,100,2,"04933 Gillespie Park
Woodport, PA 14521",Network engineer,Molinaview
347,1,42,94,34,"5991 Erin Hills Suite 600
Shepherdberg, NV 97150",Equities trader,Davidsonhaven
348,1,55,86,50,"Unit 3061 Box 2601
DPO AP 42932",Analytical chemist,Markbury
349,1,57,88,30,"925 Park Dale
Robertberg, AS 81880",Copy,Brianstad
350,1,34,20,89,"1499 Pratt Rapids
Juliemouth, MI 01958",Gaffer,Andrewchester
351,1,55,67,72,"123 Lawrence Manor Suite 993
Snydertown, ME 94137",Health physicist,Edwardmouth
352,0,57,77,9,"83593 Anthony Well Apt. 479
Hinesborough, NY 45850",Careers information officer,Port Lauren
353,0,18,90,6,"1288 Kelley Road Suite 338
North Sarahmouth, CT 80866",Cabin crew,Morseton
354,1,21,101,92,"USS Mann
FPO AP 55145",Fisheries officer,Owensside
355,0,52,148,21,"1820 Douglas Villages
Colinchester, MO 39786",Broadcast engineer,Holmesside
356,0,32,72,91,"7198 Cummings Stravenue
Fitzgeraldstad, AS 28633",Community education officer,South Michaelmouth
357,1,52,99,26,"817 John Islands
East Lindsay, NH 51419","Psychotherapist, dance movement",New Frederickshire
358,0,38,93,3,"PSC 0554, Box 1010
APO AA 43142",Accounting technician,Nancyfurt
359,0,44,84,47,"994 Bethany Extension
Nathanielmouth, OK 24153",Race relations officer,Adamtown
360,0,62,44,23,"149 William Ports
Scottville, IL 92793",Adult nurse,Lake Tommy
361,0,56,53,38,"6637 Amanda Gardens
Brandonhaven, RI 61202",Oceanographer,East Michaelside
362,0,22,26,57,"373 John Station Suite 927
Lake Bradside, TN 28885","Nurse, children's",Alvarezburgh
363,0,69,184,31,"4640 Smith Stravenue
East Brendamouth, NM 51844",Paramedic,Sethtown
364,0,18,130,25,"572 Sanders Trail
New Adam, NY 32549","Copywriter, advertising",North Erika
365,1,41,126,30,"98623 Amber Isle
West Gregoryside, AR 91108",Personnel officer,Gibsonburgh
366,0,57,140,91,"4158 Timothy Stravenue
Mcguirehaven, OR 21169",Music therapist,Port Cynthia
367,1,43,185,88,"PSC 9933, Box 0357
APO AA 97746",Personal assistant,East Lisaview
368,0,62,51,62,"9010 Stephen Via Apt. 850
Castillostad, DC 54394",Heritage manager,West Tina
369,1,44,65,63,"5490 Chandler Corner Suite 074
Anthonystad, TX 77829","Psychologist, occupational",Port Pamela
370,1,69,58,64,"USCGC Herrera
FPO AA 90133",Tourism officer,Lopezborough
371,0,59,199,26,"601 Simpson Ramp Apt. 468
North Lauren, NY 35416",Planning and development surveyor,West Jennifer
372,0,36,131,37,"319 Knight Villages Suite 736
Port Lisa, CT 20463",Waste management officer,East Stephanieborough
373,0,64,176,55,"90505 Vargas Shore
Johnport, MN 40161","Programmer, systems",Peckfort
374,0,53,171,9,"8885 Perkins Mission
Davidton, AR 76870",Equality and diversity officer,North Amberfurt
375,0,65,64,38,"1559 Lynn Run Apt. 642
Manningbury, ID 45280",Computer games developer,West Lauraton
376,1,66,138,84,"Unit 7165 Box 9905
DPO AE 48821","Engineer, communications",East Jeff
377,0,61,174,32,"147 Julie Fords Suite 413
Larryfort, HI 79785","Exhibitions officer, museum/gallery",Martinezton
378,1,39,122,34,"63121 Joseph Roads Apt. 249
New Stephanie, NM 37938",Mining engineer,North Marissaside
379,1,19,151,94,"4262 Roberts Loaf Suite 877
New Carol, GA 05488",Civil Service administrator,Toddville
380,0,49,85,92,"3247 Laura Ridges
Annehaven, MO 48716","Psychologist, prison and probation services",Lake Rachelmouth
381,1,40,90,64,"Unit 1054 Box 5489
DPO AE 57179","Engineer, manufacturing systems",South Craig
382,1,70,23,52,"765 Justin Springs
Margaretbury, ID 28412","Education officer, museum",Gonzaleztown
383,0,44,128,13,"90601 Kirk Course
Nguyenhaven, OR 10355",Chiropractor,Port Joshuastad
384,0,25,116,42,"USNV Thompson
FPO AA 47820",Electrical engineer,Port Angelaland
385,1,46,73,28,"03946 Laurie Way Suite 838
Stevensview, PR 78530",Glass blower/designer,Jeffreyville
386,1,62,195,24,"50152 Walker Brooks
Vincentborough, AZ 63574",Community education officer,North Sonya
387,0,45,95,26,"49867 Michael Estates
Davischester, WV 23978",Freight forwarder,Christinamouth
388,1,19,20,47,"Unit 4410 Box 5960
DPO AE 88180",Automotive engineer,Tiffanyfort
389,1,20,165,47,"97092 Livingston Flat
Joseton, WI 51319",Charity fundraiser,Bradleyfort
390,0,56,162,66,"18744 Brittany Lodge Suite 279
Chaneyhaven, PA 84767",Curator,Jacksonland
391,0,29,36,85,"9826 Smith Extensions Suite 044
Smithmouth, AK 53673","Social research officer, government",West Adam
392,0,35,81,66,"Unit 5380 Box 8158
DPO AP 93496",Tourism officer,Derrickfurt
393,1,45,106,59,"295 Julie Streets
Deborahburgh, MH 82177",Social worker,South Davidstad
394,1,60,21,13,"04310 Gabriel Falls Apt. 765
Brighthaven, PR 70963",Exhibition designer,Savageville
395,0,42,103,23,"7842 Chad Points Suite 142
Jonesborough, AK 35112",Seismic interpreter,Port Pamela
396,0,48,188,26,"1504 Allen Inlet
Port Dannychester, CA 43158",Equities trader,Fullerview
397,0,35,167,2,"94772 Erica Knolls Suite 824
Welchview, MP 33459","Designer, television/film set",Lake Sandra
398,0,67,32,27,"0950 Michael Springs
New Charlesport, OR 29456",Patent examiner,Paynebury
399,0,57,81,80,"4679 Blackburn Shoals Apt. 878
New Meganbury, WA 76089",Minerals surveyor,North Larrymouth
400,0,38,58,37,"990 Monique Ferry
New Kendratown, AS 46258","Editor, magazine features",Port Jennifer
401,1,67,103,63,"20241 Michael Valley Apt. 478
Brookeland, IL 92199",Firefighter,West Davidchester
402,0,58,195,32,"PSC 2278, Box 4964
APO AE 38391",Chartered loss adjuster,Stewartside
403,0,50,41,18,"8315 Hampton Fall Suite 999
Brettfort, AK 85792",Pathologist,Christianchester
404,1,38,122,50,"78814 Mendez Centers Suite 137
West Chadburgh, CT 85390",Phytotherapist,Port Kennethshire
405,0,65,155,6,"976 Smith Coves Suite 492
New Chad, AR 11746",Counsellor,Gilmorefurt
406,1,32,56,16,"659 Huffman Shore
Whitechester, HI 53583",Clinical molecular geneticist,East Jason
407,1,35,177,53,"3650 Donald Groves Suite 650
Bryantown, WA 35721",Site engineer,Michaelside
408,1,45,189,29,"50066 Bauer Islands Suite 792
North Williamville, NV 26295",Architect,Turnerport
409,1,57,53,67,"160 Oconnell Passage Suite 032
New Julie, HI 82405",Make,North Stephaniechester
410,0,45,47,56,"25278 Finley Squares Suite 099
North James, AK 24519",Electronics engineer,Lake Cody
411,0,54,125,18,"155 Jessica Locks Suite 212
Roseshire, IA 76869","Radiographer, therapeutic",New Travisfort
412,0,61,145,73,"Unit 5296 Box 4641
DPO AE 06996",IT technical support officer,Pennyborough
413,1,67,139,22,"62610 Rodgers Skyway Suite 447
New Christina, MT 64695",Education administrator,Lake Alexanderhaven
414,1,69,172,96,"29211 Smith Flat
Bentonfort, SC 56857",Primary school teacher,Carsonside
415,0,68,73,23,"6663 Adams Tunnel
Jesseton, NH 36224","Surveyor, insurance",South Jesseside
416,1,48,96,46,"5521 Lori Canyon
Hunterborough, UT 14948",Furniture conservator/restorer,Lake Lisa
417,0,45,79,64,"500 Jones Trace
Lukeland, KY 46499",Radio producer,Woodhaven
418,0,24,158,44,"7069 Jose Mill Apt. 117
Christinaton, FL 19912",Environmental consultant,North Aaron
419,0,31,48,65,"441 Jessica Haven Suite 886
Mcintyreville, OK 37531",Primary school teacher,New James
420,1,31,122,89,"4273 Edwards Highway Suite 920
South Katherine, LA 86971",Barista,South Susan
421,1,28,106,10,"79990 Barbara Lane
Josephborough, IA 17367",Animator,Lake Sarahmouth
422,0,66,141,85,"30529 Skinner Square Suite 545
Simpsonmouth, LA 17373",Agricultural consultant,West Matthewland
423,0,29,108,1,"4197 Hamilton Forges Apt. 516
Lake Dakota, FL 12962",Interpreter,South Cynthiabury
424,1,34,85,29,"PSC 9909, Box 0443
APO AA 11259",Public house manager,Gonzalezton
425,0,23,189,30,"PSC 0759, Box 3551
APO AE 91985","Secretary, company",East Ashley
426,0,27,96,75,"665 Brittney Divide
New Andrea, UT 74525",Drilling engineer,East Preston
427,0,52,155,100,"3854 Brooke Park Suite 085
North Kelly, WI 56663",Immunologist,East Thomas
428,1,69,151,41,"9042 Johnson Station
Port Amberhaven, NV 42629",Warehouse manager,Scottport
429,1,61,82,7,"3760 Walter Skyway Suite 128
West Derrick, NH 96048",General practice doctor,South Angela
430,1,50,74,63,"3583 Diaz Expressway Apt. 872
Lake Richardburgh, MH 38150",Warehouse manager,New Corymouth
431,0,66,38,9,"446 Lori Point Suite 836
East Dianaland, WA 47742",Theme park manager,Castilloport
432,1,44,28,78,"93073 Melanie Square
South Stephanieland, KS 73214",Radio producer,Jessicaland
433,1,25,61,97,"915 Hunter Harbor
Lake Robert, SD 83930",Seismic interpreter,Devonside
434,0,42,143,81,"1776 Clark Ways
Lake Aliciamouth, TX 45316","Development worker, international aid",Gutierrezmouth
435,1,24,73,75,"675 Johnson Junctions Apt. 694
Pooleberg, AR 61666",Sales executive,East Matthewview
436,1,35,136,26,"0348 Matthew Trail
Lake Kimberly, MT 21787",Secretary/administrator,Joseburgh
437,1,51,73,95,"1655 Bennett Estate
Andrewhaven, FL 48818",Mental health nurse,West Beverly
438,0,59,27,8,"5479 Sanchez Landing Apt. 758
Kramerport, DE 65519",Civil Service administrator,Lake Davidbury
439,1,61,96,77,"4714 Burgess Mall Apt. 175
South Jennifer, PR 74317",Press photographer,North David
440,1,70,109,52,"13066 Christy Motorway Apt. 938
South Rickymouth, MP 77966","Engineer, control and instrumentation",New Victoriafurt
441,1,24,116,73,"42762 Michael Extensions Apt. 158
Yangstad, AK 05072",Planning and development surveyor,North Darrylport
442,0,36,177,72,"146 Mayer Stravenue Apt. 348
South Meganshire, NC 25301",Chief of Staff,Haynesside
443,1,36,90,74,"077 John Village Apt. 087
Solomonville, NC 63339",Translator,Justinport
444,0,65,45,44,"6757 Chavez Creek
East Jasonfurt, OK 66671",Systems analyst,Hamptonfurt
445,1,31,128,47,"82201 Jones Crescent Suite 533
Andersonmouth, KY 96930",Patent examiner,North Matthewview
446,1,36,174,54,"368 Glover Branch Apt. 012
West Martinville, MH 12624",Medical sales representative,East Rebekah
447,1,46,86,6,"3906 Megan Trafficway
Port Hectorport, NV 13396",Bonds trader,Delacruzfurt
448,0,70,39,61,"27364 Shane River Suite 211
North Anthony, TN 97476",Theatre stage manager,North Amybury
449,1,40,48,93,"5645 Fritz Pike
South Dustin, OK 33423","Geologist, engineering",West Cathytown
450,1,61,62,85,"USNS Pearson
FPO AP 91802",Accounting technician,Port Nancyfurt
451,1,47,157,8,"44805 Cheryl Plaza
Ferrellside, MD 55299",Curator,Rayfurt
452,1,67,199,10,"7709 Miller Ports Suite 482
North Charleshaven, AK 49243",Patent examiner,Browntown
453,0,21,179,40,"8669 Tara Forest Suite 750
Gomezchester, DC 19736",Manufacturing engineer,Brandonfort
454,1,38,21,27,"3752 Kelly Camp Suite 364
Davidfurt, IN 92485",Computer games developer,Lake Marystad
455,1,27,15,63,"77200 William Stravenue Suite 488
Rogermouth, MA 57203",IT sales professional,Ericksonfort
456,1,25,36,89,"Unit 5066 Box 5796
DPO AE 43298",Housing manager/officer,West Jamieport
457,1,25,60,51,"86970 Clark Cape Suite 502
Johnsonville, OK 06451",Counselling psychologist,North Victorberg
458,0,27,128,14,"USNS Hall
FPO AA 08358","Education officer, environmental",North Amanda
459,1,40,143,50,"250 Randall Trail
Salaschester, OH 87695","Scientist, research (physical sciences)",Davidburgh
460,0,38,48,89,"Unit 4429 Box 6377
DPO AA 85553",Child psychotherapist,South Rachelchester
